html_url,title,body,task_type_label
https://github.com/microsoft/PowerToys/pull/40359,Add hotkey shortcuts to Command Palette context menu items,"## Summary

Adds keyboard shortcuts to Command Palette context menu items to match PowerToys Run functionality, providing users with faster access to context actions without needing to open the context menu.

## Changes Made

Added `RequestedShortcut` properties to context menu items in both `UWPApplication.cs` and `Win32Program.cs`:

### Keyboard Shortcuts Implemented

**UWP Applications:**
- Run as Admin: `Ctrl+Shift+Enter`
- Copy Path: `Ctrl+Shift+P`
- Open Containing Folder: `Ctrl+Shift+E`
- Open in Console: `Ctrl+Shift+C`

**Win32 Programs:**
- Run as Admin: `Ctrl+Shift+Enter`
- Run as Different User: `Ctrl+Shift+U`
- Copy Path: `Ctrl+Shift+P`
- Open Containing Folder: `Ctrl+Shift+E`
- Open in Console: `Ctrl+Shift+C`

## Implementation Details

- Added `using Windows.System;` import to access `VirtualKey` enum
- Used `KeyChordHelpers.FromModifiers()` to create keyboard shortcuts
- Applied shortcuts to `CommandContextItem` objects in `GetCommands()` methods
- Maintained all existing functionality while adding hotkey accessibility

### Code Example

```csharp
commands.Add(new CommandContextItem(
    new RunAsAdminCommand(path, directory, false))
{
    RequestedShortcut = KeyChordHelpers.FromModifiers(ctrl: true, shift: true, vkey: VirtualKey.Enter),
});
```

## User Experience

Users can now:
- Select an app in Command Palette search results
- Press hotkeys directly (e.g., `Ctrl+Shift+E` to open containing folder)
- Access context actions without opening the context menu (`Ctrl+K`)
- Enjoy the same hotkey experience as PowerToys Run

This makes Command Palette faster and more consistent with PowerToys Run, addressing the user request for ""having a possibility to directly trigger any of those options with hotkey from the search results.""

Fixes #40358.

<!-- START COPILOT CODING AGENT TIPS -->
---

💬 Share your feedback on Copilot coding agent for the chance to win a $200 gift card! Click [here](https://survey.alchemer.com/s3/8343779/Copilot-Coding-agent) to start the survey.",feat
https://github.com/microsoft/PowerToys/pull/39787,[WIP] CmdPal: Setting for opacity of list background,"Thanks for assigning this issue to me. I'm starting to work on it and will keep this PR's description up to date as I form a plan and make progress.

Original issue description:

> ### Description of the new feature / enhancement
> 
> Give user the ability to change the opacity of the background of the results list, in form of a slider/dropdown/input field in the settings of CmdPal.
> 
> ![Image](https://github.com/user-attachments/assets/e7aac3d1-e1a3-4edd-b5c2-dfa6faea130b)
> 
> ### Scenario when this would be used?
> 
> Makes usage of the tool less jarring by blending it more with what's currently on screen.
> 
> ![Image](https://github.com/user-attachments/assets/a009d282-c73e-4e47-9ca7-68d8c1e43dcd)
> 
> ### Supporting information
> 
> _No response_


Fixes #39785.

---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",feat
https://github.com/crewAIInc/crewAI/pull/2788,Fix #2787: Add direct kickoff methods to CrewBase instances,"# Fix #2787: Add direct kickoff methods to CrewBase instances

## Description
This PR fixes issue #2787 where users are getting an `AttributeError: 'CrewBase(YourCrewName)' object has no attribute 'kickoff'` when trying to call `kickoff()` directly on a `CrewBase` instance.

The fix adds the following methods to `CrewBase` instances:
- `kickoff()`
- `kickoff_async()`
- `kickoff_for_each()`
- `kickoff_for_each_async()`

These methods delegate to the corresponding methods on the `Crew` object returned by the `@crew` decorated method, making the API more intuitive for users.

## How to Test
1. Run the unit tests:
```
uv run pytest tests/project_test.py -v
```
2. Run the reproduction script that demonstrates the fix:
```
uv run python tests/reproduce_2787.py
```

## Changes
- Added kickoff methods to CrewBase instances
- Added tests to verify the functionality

Link to Devin run: https://app.devin.ai/sessions/ef37584ff2a244b9b3c3347dee1184cf
Requested by: Joe Moura (joao@crewai.com)",fix
https://github.com/rainbow-me/rainbowkit/pull/2457,feat: deprecate walletConnect modal support,"## Summary
- keep `walletConnectWallet` connector and Desktop option
- hide walletConnect from MobileOptions
- remove modal-specific handling from connectors
- stop using custom storage prefix

## Testing
- `pnpm lint`
- `pnpm test`


------
https://chatgpt.com/codex/tasks/task_e_684f4ff569188325b5870d8b8127beaf

<!-- start pr-codex -->

---

## PR-Codex overview
This PR focuses on removing the WalletConnect QR modal integration and custom storage handling from the `rainbowkit` package. The WalletConnect connector will still be available for desktop users but will be hidden in mobile options.

### Detailed summary
- Deleted `computeWalletConnectMetaData` function.
- Removed WalletConnect modal integration from `MobileStatus` and `MobileOptions` components.
- Updated `connectorsForWallets` to no longer use WalletConnect metadata.
- Simplified `WalletConnectWalletOptions` by removing `options`.
- Removed WalletConnect modal handling from the `ModalContext`.
- Adjusted `useWalletConnectors` to eliminate modal-related logic.
- Updated `getWalletConnectConnector` to remove references to modal parameters.

> ✨ Ask PR-Codex anything about this PR by commenting with `/codex {your question}`

<!-- end pr-codex -->",feat
https://github.com/appsmithorg/appsmith/pull/38546,refactor: separate type definitions into dedicated .types.ts files,Link to Devin run: https://app.devin.ai/sessions/361d4708104a4996b81b7c9c8f63d0ce,refactor
https://github.com/different-ai/zero-finance/pull/152,feat: add crypto transfer option to simplified off-ramp,"# Add Crypto Transfer Option to Simplified Off-Ramp

## Overview
This PR adds a crypto payment option to the simplified off-ramp component, enabling users to send USDC directly to crypto addresses alongside existing ACH and IBAN transfer methods.

## Changes Made

### Core Implementation
- **Extended form types**: Added `'crypto'` as a destination type option
- **New UI option**: Added crypto transfer radio button with Wallet icon
- **Address validation**: Implemented crypto address validation using `isAddress` from viem
- **Simplified flow**: Crypto transfers bypass bank account and address collection steps
- **Direct USDC transfer**: Uses `useSafeRelay` hook for sponsored transactions via Safe wallet

### Technical Details
- Follows the same pattern as `send-usdc/page.tsx` for consistency
- Uses `encodeFunctionData` with `erc20Abi` for USDC transfers
- Integrates with existing error handling and loading states
- Maintains all existing ACH/IBAN functionality unchanged

### Form Flow Changes
- **ACH/IBAN**: Amount → Account Details → Address Information → Submit
- **Crypto**: Amount → Crypto Address → Submit (simplified 2-step flow)

## Testing
⚠️ **Local testing requires valid Privy credentials** - the current implementation has been verified for:
- TypeScript compilation (`pnpm --filter web typecheck` ✅)
- Code structure and integration patterns
- UI component structure and styling

### Manual Testing Steps (with proper environment):
1. Navigate to the off-ramp modal
2. Select ""Crypto"" as destination type
3. Enter amount and crypto address
4. Verify address validation works
5. Test complete transfer flow

## Implementation Notes
- Crypto transfers bypass the Align API entirely
- Uses the same USDC contract address: `0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913`
- Sponsored transactions via Privy's smart wallet infrastructure
- Error handling covers all transfer steps

## Link to Devin run
https://app.devin.ai/sessions/e254fd08d50e4b1db13282746a302b6e

Requested by: Ben (ben@prologe.io)",feat
https://github.com/prebid/Prebid.js/pull/13387,Adwmg adapters: share user agent parsing,Solves a duplication alert ,refactor
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/440,Add example OpenAI Agents client,"## Summary
- add a minimal `openai_agent_client.py` example to showcase calling the BusinessAgent runtime
- reference the new script in the business demo README

## Testing
- `pip install black --quiet`
- `black alpha_factory_v1/demos/alpha_agi_business_v1/examples/openai_agent_client.py --line-length 88`
- `pytest -q` *(fails: command not found)*",docs
https://github.com/goat-sdk/goat/pull/299,feat: Python Solana Smart Wallet support,"Implements Solana Smart Wallet support using Crossmint API, including:

- Full implementation of Solana Smart Wallet client
- Support for delegated signer management
- Integration with existing wallet factory pattern
- Example demonstrating wallet creation and operations

Link to Devin run: https://app.devin.ai/sessions/0f8625a5a069448b981ae9221d80863c
Requested by: andrea@paella.dev",feat
https://github.com/antiwork/shortest/pull/415,Update README text from 'Anthropic API key will default to' to 'The Anthropic API key defaults to',"# Update README text

Update text in README files from ""Anthropic API key will default to"" to ""The Anthropic API key defaults to"".

## Changes
- Updated text in root README.md
- Updated text in packages/shortest/README.md

Link to Devin run: https://app.devin.ai/sessions/29d5a24a393544df9e5f027b9ba9385c
Requested by: Razvan Marescu (razvan@marescu.net)",docs
https://github.com/liam-hq/liam/pull/1494,feat: add organization_id to schema_file_paths,"# PR: Add `organization_id` to `schema_file_paths`
<img width=""698"" alt=""スクリーンショット 2025-04-25 20 25 23"" src=""https://github.com/user-attachments/assets/811e6c8a-e92c-47fc-bdf5-ab44f3f7ff1a"" />
<img width=""1678"" alt=""スクリーンショット_2025-04-25_20_22_21"" src=""https://github.com/user-attachments/assets/f63295d7-0472-41ac-9be5-a278ea924a59"" />


## What's Changed
- Added `organization_id` column to the `schema_file_paths` table  
- Created a trigger function to automatically set `organization_id`  
- Configured Row Level Security (RLS) policies  
- Added type definition overrides  

## Test Plan
- [x] Frontend build and lint pass successfully  
- [x] CI passes successfully  

## Link to Devin run  
https://app.devin.ai/sessions/c16260ffa8934b24aa108666180d4de5",feat
https://github.com/reown-com/appkit/pull/4437,feat(APKT-3002): Improve error handling for API calls to web3modal.org/origins,"# APKT-3002: Improve error handling for API calls to web3modal.org/origins

## Description
This PR improves error handling for API calls to api.web3modal.org/origins by showing more specific error messages when encountering HTTP 5xx or 429 errors, instead of the generic ""INVALID_APP_CONFIGURATION"" message.

### Changes
- Added HTTP status code constants for SERVER_ERROR (500) and TOO_MANY_REQUESTS (429)
- Added new error types for SERVER_ERROR_APP_CONFIGURATION and RATE_LIMITED_APP_CONFIGURATION
- Updated fetchAllowedOrigins() to throw specific errors for 429/5xx status codes
- Updated checkAllowedOrigins() to handle the new error types with appropriate alerts

### Error messages
- HTTP 5xx errors: ""Failed to get App Configuration <ERROR MESSAGE>""
- HTTP 429 errors: ""Rate limited when trying to get the App Configuration""
- Kept current ""INVALID_APP_CONFIGURATION"" for 403 Forbidden

## Testing
- Built and verified with `pnpm build`
- Formatted code with `pnpm run prettier:format`

## Link to Devin run
https://app.devin.ai/sessions/45a3109df961491db9cfa86504aef9bf

## Requested by
derek@reown.com",feat
https://github.com/GlareDB/glaredb/pull/3764,Add shr (shift right) scalar function,"# Add shr (shift right) scalar function

This PR implements a new `shr` scalar function following the pattern of the existing `shl` function. This function shifts integer values to the right by a specified number of bits.

## Changes
- Added new `shr.rs` file in the binary functions directory
- Updated module exports to include the new function
- Added the function to `BUILTIN_SCALAR_FUNCTION_SETS`
- Created SQL logic tests for the function

## Testing
- Verified with `cargo clippy --all --all-features -- --deny warnings`
- Ran unit tests with `cargo test -- --skip slt/`
- Ran SQL logic tests with `./scripts/run_slt_standard.sh`

Link to Devin run: https://app.devin.ai/sessions/adec45132dd24b7cb2807d68ab4061f6
Requested by: Sean Smith (sean@glaredb.com)",feat
https://github.com/rainbow-me/rainbowkit/pull/2424,feat: update wallet registry script,"## Summary
- fetch wallet data via `curl` and store it at `packages/rainbowkit/assets/wallets/registry.json`
- download wallet icons to `packages/rainbowkit/assets/wallets/icons/[id].png`
- adjust Biome ignore settings

## Testing
- `pnpm lint`
- `pnpm test`


------
https://chatgpt.com/codex/tasks/task_e_68411d05e7e88325a5be02330df157b3

<!-- start pr-codex -->

---

## PR-Codex overview
This PR focuses on updating wallet asset management by adding new wallet data and modifying the way wallet information is fetched and stored.

### Detailed summary
- Removed `loading.svgbiome.json`.
- Updated paths in configuration files.
- Added `registry.json` for wallet assets in `packages/rainbowkit/assets/wallets`.
- Introduced `fetchWallets` and `fetchIcon` functions in `scripts/walletRegistry.ts` to retrieve wallet data and icons.
- Created a `main` function to orchestrate wallet data fetching and storage.

> The following files were skipped due to too many changes: `packages/rainbowkit/assets/wallets/registry.json`

> ✨ Ask PR-Codex anything about this PR by commenting with `/codex {your question}`

<!-- end pr-codex -->",feat
https://github.com/appsmithorg/appsmith/pull/40675,Add Kanban custom widget,"## Summary
- move Kanban widget under `app/client/src/widgets`
- wire Kanban widget into widget registry
- add TS shims so the widget compiles

## Testing
- `npx tsc -p app/client/src/widgets/KanbanWidget/tsconfig.json --noEmit`",feat
https://github.com/promptfoo/promptfoo/pull/4532,chore: Add unblocking detection to GOAT strategy,"## Summary
- check GOAT target responses for blocking questions and unblock if needed
- allow skipping feature check when testing

## Testing
- `npm test --silent`
- `npx jest test/redteam/providers/goat.test.ts -t ""should handle stateful behavior"" --runInBand --silent`

------
https://chatgpt.com/codex/tasks/task_e_6852023a3c108330a957a791238f9d38


Test result:
https://www.promptfoo.app/eval/eval-Ldk-2025-06-19T23:26:58

Test instructions:
1. Run the target agent under folder redteam-payment-agent (npm run start)
2. Setup a quick scan using that target with goat and any plugin
3. You should see the unblocking behavior in eval result -> attemps (conversation history)",chore
https://github.com/theopenco/llmgateway/pull/249,feat(db): add foreign key constraints for referential integrity,"# Add Foreign Key Constraints for Referential Integrity

This PR adds foreign key constraints to all tables in the database schema to enforce referential integrity at the database level. Previously, relationships were defined in `relations.ts` but not enforced by the database itself.

## Changes

- Added `.references()` calls to all foreign key fields in `schema.ts`
- Created a cleanup script to handle inconsistent data before applying constraints
- Fixed test cleanup functions to respect foreign key constraints by deleting tables in the correct order
- Generated and applied database migrations using `pnpm sync`

## Testing

- Ran cleanup script to fix inconsistent data references
- Successfully synced schema changes to both development and test databases
- All tests are passing with the new constraints in place (except for one unrelated timeout)

## Link to Devin run
https://app.devin.ai/sessions/6bc75cb2f2094a49a4979e8c3667e526

Requested by: Luca (contact@luca-steeb.com)",feat
https://github.com/crewAIInc/crewAI/pull/2075,fix: enable any llm to run test functionality,"This PR enables the Crew.test() method to work with any LLM implementation, not just OpenAI models. It maintains backward compatibility with the openai_model_name parameter while adding support for custom LLMs.

## Changes
- Updated CrewEvaluator to accept any LLM type
- Modified Crew.test() to support both custom LLMs and maintain backward compatibility
- Added comprehensive test coverage for both new functionality and backward compatibility

## Test Coverage
Added tests to verify both custom LLM support and backward compatibility in both crew_test.py and test_crew_evaluator_handler.py.

Link to Devin run: https://app.devin.ai/sessions/caeef4450dc44edfba030aa4c1a7f38d

Fixes #2073",fix
https://github.com/goat-sdk/goat/pull/284,Improve README for virtuals-game/viem,"Link to Devin run: https://app.devin.ai/sessions/474a97f448364427be0daaa979c52a20

- Added missing explanations, setup guides, usage sections
- Added TODO(alfonso-paella) comments where needed
- Please review and provide feedback!",docs
https://github.com/wieslawsoltes/Xaml.Behaviors/pull/85,Add new MVVM behaviors and tests,"## Summary
- implement EventToCommandBehavior for simpler event to command binding
- add GoToStateAction for visual state transitions
- introduce window, validation, datagrid and async behaviors
- document new behaviors in README
- add unit tests covering the new types

## Testing
- `dotnet test` *(fails: dotnet not found)*",feat
https://github.com/giselles-ai/giselle/pull/1378,Add fs storage driver,"### **User description**
## Summary
- implement `fsStorageDriver` using Node's fs/promises
- export the new driver from experimental storage

## Testing
- `npx turbo format --cache=local:rw`
- `npx turbo check-types --cache=local:rw`
- `npx turbo build --filter '@giselle-sdk/*' --filter giselle-sdk --cache=local:rw` *(fails: No package found)*
- `npx turbo test --cache=local:rw`

------
https://chatgpt.com/codex/tasks/task_e_686924849c5c832f8ecb55523da9caf2


___

### **PR Type**
Enhancement, Documentation


___

### **Description**
• Implements new Giselle Storage system with filesystem and Supabase storage drivers
• Adds `fsStorageDriver` using Node.js fs/promises for local file operations
• Implements `supabaseStorageDriver` with S3-compatible API integration
• Defines TypeScript interfaces and types for storage operations with Zod schema support
• Adds AWS SDK S3 client dependencies to support Supabase storage functionality
• Documents architectural decision (ADR-0004) for migration from unstorage to custom storage solution
• Provides experimental storage documentation and migration plan
• Updates package licenses documentation with new AWS SDK dependencies


___



### **Changes walkthrough** 📝
<table><thead><tr><th></th><th align=""left"">Relevant files</th></tr></thead><tbody><tr><td><strong>Enhancement</strong></td><td><details><summary>6 files</summary><table>
<tr>
  <td>
    <details>
      <summary><strong>supabase-storage-driver.ts</strong><dd><code>Implement Supabase storage driver with S3 compatibility</code>&nbsp; &nbsp; </dd></summary>
<hr>

packages/supabase-driver/src/storage/supabase-storage-driver.ts

• Implements a new Supabase storage driver using AWS S3 client<br> • <br>Provides methods for JSON and blob operations (get/set)<br> • Includes <br>file management operations (copy, remove)<br> • Uses S3-compatible API <br>with Supabase endpoint configuration


</details>


  </td>
  <td><a href=""https://github.com/giselles-ai/giselle/pull/1378/files#diff-f43b99909bac64f29b48918885709028d43e941c8fe6f97a0da377a52843165e"">+115/-0</a>&nbsp; </td>

</tr>

<tr>
  <td>
    <details>
      <summary><strong>fs-storage-driver.ts</strong><dd><code>Add filesystem storage driver implementation</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></summary>
<hr>

packages/giselle-engine/src/core/experimental_storage/fs-storage-driver.ts

• Implements filesystem-based storage driver using Node.js fs/promises<br> <br>• Provides JSON and blob storage operations with local file system<br> • <br>Includes automatic directory creation and file management<br> • Supports <br>copy and remove operations with recursive handling


</details>


  </td>
  <td><a href=""https://github.com/giselles-ai/giselle/pull/1378/files#diff-7d1e22adccdbd34c2638e20e463f9683d06de7ef4a320e0e866c7683830ead10"">+64/-0</a>&nbsp; &nbsp; </td>

</tr>

<tr>
  <td>
    <details>
      <summary><strong>interface.ts</strong><dd><code>Define storage interface types with Zod integration</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></summary>
<hr>

packages/giselle-engine/src/core/experimental_storage/types/interface.ts

• Defines TypeScript interfaces for Giselle storage system<br> • Specifies <br><code>GetJsonParams</code> and <code>SetJsonParams</code> with Zod schema support<br> • Declares <br><code>GiselleStorage</code> interface with JSON/blob operations<br> • Includes type <br>definitions for storage management functions


</details>


  </td>
  <td><a href=""https://github.com/giselles-ai/giselle/pull/1378/files#diff-cb90e46c856137c4d76fe80afd15d6948b5af6de0032b04150a6e450de3ab359"">+37/-0</a>&nbsp; &nbsp; </td>

</tr>

<tr>
  <td>
    <details>
      <summary><strong>index.ts</strong><dd><code>Export experimental storage from core module</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></summary>
<hr>

packages/giselle-engine/src/core/index.ts

• Exports the new experimental storage module


</details>


  </td>
  <td><a href=""https://github.com/giselles-ai/giselle/pull/1378/files#diff-cd6492ace9f2db673fa5bf30e3015df7ad7d302c8d7927cee1145bc95f9aaf0d"">+1/-0</a>&nbsp; &nbsp; &nbsp; </td>

</tr>

<tr>
  <td>
    <details>
      <summary><strong>index.ts</strong><dd><code>Export Supabase storage driver from package</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></summary>
<hr>

packages/supabase-driver/src/index.ts

• Exports the new Supabase storage driver


</details>


  </td>
  <td><a href=""https://github.com/giselles-ai/giselle/pull/1378/files#diff-382a0e96d0f9711069007f92e26653d2d488bd62c31fc76f3336edc0e6dfeaa8"">+1/-0</a>&nbsp; &nbsp; &nbsp; </td>

</tr>

<tr>
  <td>
    <details>
      <summary><strong>index.ts</strong><dd><code>Create experimental storage module exports</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></summary>
<hr>

packages/giselle-engine/src/core/experimental_storage/index.ts

• Exports storage interface types and filesystem driver


</details>


  </td>
  <td><a href=""https://github.com/giselles-ai/giselle/pull/1378/files#diff-f7017b15ff4a35d4c63b10afbe44e4ac833e2ed6aea2664536640dbfaec4a465"">+2/-0</a>&nbsp; &nbsp; &nbsp; </td>

</tr>
</table></details></td></tr><tr><td><strong>Dependencies</strong></td><td><details><summary>3 files</summary><table>
<tr>
  <td>
    <details>
      <summary><strong>pnpm-lock.yaml</strong><dd><code>Update dependencies for AWS S3 client integration</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></summary>
<hr>

pnpm-lock.yaml

• Adds AWS SDK S3 client dependency to catalog and supabase-driver <br>package<br> • Updates dependency versions and transitive dependencies<br> • <br>Includes new Smithy and AWS crypto dependencies


</details>


  </td>
  <td><a href=""https://github.com/giselles-ai/giselle/pull/1378/files#diff-32824c984905bb02bc7ffcef96a77addd1f1602cff71a11fbbfdd7f53ee026bb"">+1197/-2</a></td>

</tr>

<tr>
  <td>
    <details>
      <summary><strong>package.json</strong><dd><code>Update package dependencies for storage driver</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></summary>
<hr>

packages/supabase-driver/package.json

• Adds AWS SDK S3 client and Zod as dependencies


</details>


  </td>
  <td><a href=""https://github.com/giselles-ai/giselle/pull/1378/files#diff-1fb9d32979be72714540bb8da5c6e0e8e38ee604a31d9034b59bfeed07793a31"">+3/-1</a>&nbsp; &nbsp; &nbsp; </td>

</tr>

<tr>
  <td>
    <details>
      <summary><strong>pnpm-workspace.yaml</strong><dd><code>Add AWS S3 client to workspace catalog</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></summary>
<hr>

pnpm-workspace.yaml

• Adds AWS SDK S3 client to catalog dependencies


</details>


  </td>
  <td><a href=""https://github.com/giselles-ai/giselle/pull/1378/files#diff-18ae0a0fab29a7db7aded913fd05f30a2c8f6c104fadae86c9d217091709794c"">+1/-0</a>&nbsp; &nbsp; &nbsp; </td>

</tr>
</table></details></td></tr><tr><td><strong>Documentation</strong></td><td><details><summary>3 files</summary><table>
<tr>
  <td>
    <details>
      <summary><strong>0004-giselle-storage.md</strong><dd><code>Add architectural decision record for storage system</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></summary>
<hr>

docs/adr/0004-giselle-storage.md

• Documents architectural decision for new Giselle Storage system<br> • <br>Outlines migration plan from unstorage to custom storage solution<br> • <br>Defines storage interface and implementation strategy<br> • Describes <br>phased migration approach with backward compatibility


</details>


  </td>
  <td><a href=""https://github.com/giselles-ai/giselle/pull/1378/files#diff-ba96b75cf4001f261916d22efe05f6bd073bf5569c15fb2ce3b91cc7e03ce867"">+86/-0</a>&nbsp; &nbsp; </td>

</tr>

<tr>
  <td>
    <details>
      <summary><strong>readme.md</strong><dd><code>Add experimental storage documentation</code>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; </dd></summary>
<hr>

packages/giselle-engine/src/core/experimental_storage/readme.md

• Provides overview of experimental storage implementation<br> • <br>References ADR-0004 for architectural context<br> • Outlines migration <br>plan progress with checkboxes


</details>


  </td>
  <td><a href=""https://github.com/giselles-ai/giselle/pull/1378/files#diff-697e60ce81b518be0cbd6945453b945a1fbeaa4323044ace9aed9927706cfdd7"">+26/-0</a>&nbsp; &nbsp; </td>

</tr>

<tr>
  <td>
    <details>
      <summary><strong>packages-license.md</strong><dd><code>Update package license documentation with AWS SDK dependencies</code></dd></summary>
<hr>

docs/packages-license.md

• Updated license count summary from 1066 MIT and 108 Apache 2.0 to <br>1070 MIT and 196 Apache 2.0<br> • Added extensive AWS SDK and Smithy <br>package license entries (88 new Apache 2.0 packages)<br> • Added several <br>new MIT licensed packages including <code>@types/uuid</code>, <code>bowser</code>, <br><code>fast-xml-parser</code>, and <code>strnum</code>


</details>


  </td>
  <td><a href=""https://github.com/giselles-ai/giselle/pull/1378/files#diff-ae1da9a37e22d3531ffedff27e1dd92e0c755e79f6062620c4370f8dde00b2ab"">+1770/-758</a></td>

</tr>
</table></details></td></tr></tr></tbody></table>

___

> <details> <summary>  Need help?</summary><li>Type <code>/help how to ...</code> in the comments thread for any questions about Qodo Merge usage.</li><li>Check out the <a href=""https://qodo-merge-docs.qodo.ai/usage-guide/"">documentation</a> for more information.</li></details>",feat
https://github.com/liam-hq/liam/pull/1010,fix: update @liam-hq/github package.json main field to improve VSCode code navigation,"## Description

This PR addresses issue #1008 by updating the `main` field in `@liam-hq/github/package.json` to point to the source file instead of the built file. This change improves VSCode code navigation by allowing developers to jump directly to the source code when using the ""Go to Definition"" feature.

## Changes

- Changed the `main` field in `@liam-hq/github/package.json` from `./dist/index.js` to `src/index.ts`

## Testing

No functional testing required as this change only affects development experience and does not impact runtime behavior.

## Link to Devin run
https://app.devin.ai/sessions/3d26e4d0538c4a719c38859928848cbb

## Requested by
hirotaka.miyagi@route06.co.jp",fix
https://github.com/antiwork/helper/pull/366,Add login button to marketing page header,"# Add login button to marketing page header

## Changes
- Added a login button to the marketing page header when the user is not logged in
- The button appears in the same location as the ""Go to mailbox"" button that's shown for logged-in users
- Used the same styling and icon for consistency
- Button text uses sentence case per design guidelines

## Testing
- Attempted to verify locally that the login button appears when not logged in
- The button links to the ""/login"" path which is consistent with other login links in the application

## Link to Devin run
https://app.devin.ai/sessions/adb89224a815462e930ac14be6f0a3f7

Requested by: reason.koan@gmail.com",feat
https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/337,Improve MuZero planning demo,"## Summary
- expose the MuZero demo as an OpenAI Agent
- optionally register the agent with Google ADK
- document the new behaviour in the demo README

## Testing
- `python -m py_compile alpha_factory_v1/demos/muzero_planning/agent_muzero_entrypoint.py`
- `pytest -q tests/test_muzero_planning.py` *(fails: command not found)*",feat
https://github.com/microsoft/vscode/pull/253084,Fix MCP prompt flow cancellation when optional arguments are left empty,"When users press Enter on an optional MCP prompt argument without entering a value, the dialog closes and cancels the entire prompt flow instead of proceeding with an empty value.

![MCP Prompt Dialog](https://github.com/user-attachments/assets/d99c8f97-5193-4dd2-867a-21a84bd5c6f1)

## Root Cause

The issue was in the `onDidAccept` handler in `mcpPromptArgumentPick.ts`. When a user pressed Enter without selecting an item from the quick pick, `quickPick.selectedItems[0]` could be undefined. The validation logic attempted to access `item.action` without checking if `item` was defined first:

```typescript
if (!quickPick.value && arg.required && (item.action === 'text' || item.action === 'command')) {
    // This would throw ""Cannot read properties of undefined (reading 'action')""
}
```

This null pointer exception prevented the promise from resolving, causing the dialog to timeout and cancel the entire prompt flow.

## Fix

Added a null safety check before accessing `item.action`:

```typescript
if (!quickPick.value && arg.required && item && (item.action === 'text' || item.action === 'command')) {
    quickPick.validationMessage = localize('mcp.arg.required', ""This argument is required"");
} else {
    resolve(quickPick.selectedItems[0]);
}
```

The fix is minimal and surgical - just one additional `&& item` condition to prevent accessing properties on undefined objects. This:

- Prevents the null pointer exception that was canceling the prompt flow
- Allows optional arguments to be accepted with empty values when the user presses Enter
- Maintains proper validation for required arguments
- Preserves all existing functionality for valid cases

Fixes #251803.

> [!WARNING]
>
> <details>
> <summary>Firewall rules blocked me from connecting to one or more addresses</summary>
>
> #### I tried to connect to the following addresses, but was blocked by firewall rules:
>
> - `electronjs.org`
>   - Triggering command: `node-gyp                                                                           ` (dns block)
>
> If you need me to access, download, or install something from one of these locations, you can either:
>
> - Configure [Actions setup steps](https://gh.io/copilot/actions-setup-steps) to set up my environment, which run before the firewall is enabled
> - Add the appropriate URLs or hosts to my [firewall allow list](https://gh.io/copilot/firewall-config)
>
> </details>



<!-- START COPILOT CODING AGENT TIPS -->
---

💡 You can make Copilot smarter by setting up custom instructions, customizing its development environment and configuring Model Context Protocol (MCP) servers. Learn more [Copilot coding agent tips](https://gh.io/copilot-coding-agent-tips) in the docs.",fix
